StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Lon,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
2,NSW,Calare,109,7,Hampton,Current,Hampton Public School,Jenolan Caves Rd,,,HAMPTON,NSW,2790,253,Public School,Jenolan Caves Rd,HAMPTON,,,Entrance to polling place via Bindo/Jenolan Caves Rd,-33.6487525,150.0490689,1142108,None,132,27,0,1
2,NSW,Calare,109,7,Hargraves,Appointment,Hargraves Public School,Merinda St,,,HARGRAVES,NSW,2850,254,Public School,Merinda St,HARGRAVES,,,Merinda Street - Pedestrian Gate,-32.7854,149.462,1032402,Assisted,170,19,0,1
2,NSW,Calare,109,7,Hartley,Current,Hartley Old Public School,Mid Hartley Rd,,,HARTLEY,NSW,2790,1767,Old Public School,Mid Hartley Rd,HARTLEY,,,2 entrances to grounds via Mid Hartley Rd Entrance to polling place via main door of old school building,-33.551,150.188,1142202,None,517,38,2,1
2,NSW,Calare,109,7,Hermitage,Current,Hermitage Progress Association Hall,Albert St,,,LITHGOW,NSW,2790,255,Hermitage Progress Association Hall,Albert St,LITHGOW,,,Entrance to polling place via Albert St,-33.4799,150.149,1142302,Assisted,508,8,2,0
2,NSW,Calare,109,7,Hill End,Current,Hill End Public School,Tambaroora St,,,HILL END,NSW,2850,256,Public School,Tambaroora St,HILL END,,,Entrance to polling place via Tambaroora St,-33.0349,149.416,1141501,None,67,41,0,1
2,NSW,Calare,109,7,Ilford,Appointment,Ilford Public School,6943 Castlereagh Hwy,,,ILFORD,NSW,2850,258,Public School,6943 Castlereagh Hwy,ILFORD,,,Castlereagh St - Pedestrian Gate,-32.9668,149.856,1142508,Assisted,188,61,0,1
2,NSW,Calare,109,7,Kandos,Appointment,Kandos High School,Fleming St,,,KANDOS,NSW,2848,259,High School,Fleming St,KANDOS,,,Main entry off Fleming Street. Alt entra nce via Dangar Street.,-32.856,149.975,1142507,Assisted,800,93,2,1
2,NSW,Calare,109,7,Kelso,Current,Kelso Public School,19 Gilmour St,,,KELSO,NSW,2795,260,Public School,19 Gilmour St,KELSO,,Barina Parkway,2 entrances to school grounds via Boyd St and Barina Parkway. All gates via Gilmour St will be locked Entrance to the polling place via main door to hall,-33.4176,149.604,1141702,Assisted,2236,154,5,2
2,NSW,Calare,109,7,Lithgow,Current,Lithgow Primary School,163 Mort St,,,LITHGOW,NSW,2790,262,Primary School,163 Mort St,LITHGOW,,Eskbank St,Numerous entrances to school grounds via Mort St and Eskbank St - main entrance via doubles gates in Eskbank St Entrance to polling place via main doors to hall,-33.4818,150.16,1142406,Assisted,1187,130,3,2
2,NSW,Calare,109,7,Lithgow Hospital,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Calare,109,7,Littleton,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Calare,109,7,Lucknow,Current,Lucknow School Community Hall,Newman St,,,LUCKNOW,NSW,2800,265,School Community Hall,Newman St,LUCKNOW,,,Entrance to polling place via Newman St,-33.3445,149.161,1140609,Assisted,185,10,0,1
2,NSW,Calare,109,7,Lue,Appointment,Lue Public School,Swanston St,,,LUE,NSW,2850,266,Public School,Swanston St,LUE,,,Swanston St - Pedestrian Gate,-32.6566633,149.8455213,1032408,Assisted,164,11,0,1
2,NSW,Calare,109,7,Lyndhurst,Current,Lyndhurst Public School,Marsden St,,,LYNDHURST,NSW,2797,267,Public School,Marsden St,LYNDHURST,,,Entrance to polling place via Marsden St,-33.6738179,149.0445601,1141203,Assisted,224,20,0,1
2,NSW,Calare,109,7,Mandurama,Current,Mandurama Public School,Loquat St,,,MANDURAMA,NSW,2792,269,Public School,Loquat St,MANDURAMA,,,Entrance to polling place via Loquat St,-33.6518,149.07,1141209,Assisted,195,4,0,1
2,NSW,Calare,109,7,Manildra,Current,St Joseph's Primary School,65-69 Loftus St,,,MANILDRA,NSW,2865,2201,St Joseph's Primary School,65-69 Loftus St,MANILDRA,,Derowie St,2 entrances to school grounds - main entrance via Derowie St and entrance via Loftus St Entrance to polling place via main doors to hall,-33.1837915,148.691797,1140201,None,542,32,2,1
2,NSW,Calare,109,7,Meadow Flat,Current,Meadow Flat Public School,2630 Great Western Hwy,,,MEADOW FLAT,NSW,2795,272,Public School,2630 Great Western Hwy,MEADOW FLAT,,,1 entrance to school grounds via Morell St carpark Entrance to polling place via disabled access to the library,-33.4344484,149.9201679,1142102,Assisted,189,9,0,1
2,NSW,Calare,109,7,Millthorpe,Current,Millthorpe Public School,Park St,,,MILLTHORPE,NSW,2798,273,Public School Hall,Park St,MILLTHORPE,,,3 entrances to school grounds 2 entrances via Park St which includes the main entrance + entrance via Boomerang St which is at the rear of the hall Entrance to the polling place via main doors to hall,-33.4454758,149.1857157,1141103,Assisted,836,56,2,1
2,NSW,Calare,109,7,Mitchell Campus,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Calare,109,7,Molong,Current,Molong Community Hall,Bank St,,,MOLONG,NSW,2866,2203,Community Hall,Bank St,MOLONG,,,Entrance to polling place via Bank St,-33.0948742,148.865605,1140108,Assisted,1238,69,3,1
2,NSW,Calare,109,7,Mudgee,Appointment,Police and Community Youth Club,50 Market St,,,MUDGEE,NSW,2850,276,Police & Community Youth Club,50 Market St,MUDGEE,,,Market Street - Building Entrance,-32.5914,149.592,1032504,Assisted,1761,249,4,3
2,NSW,Calare,109,7,Mudgee Central,Appointment,Mudgee High School,cnr Horatio & Douro St,,,MUDGEE,NSW,2850,277,High School,cnr Horatio & Douro St,MUDGEE,,,Douro Street - Pedestrian Gate Denison Street - Pedestrian Gate,-32.5984,149.583,1032507,Assisted,1740,197,4,2
2,NSW,Calare,109,7,Mudgee South,Appointment,Cudgegong Valley Public School,Madeira Rd,,,MUDGEE,NSW,2850,279,Cudgegong Valley Public School,Madeira Rd,MUDGEE,,,Madiera Road - Pedestrian Gate Madiera Road - Carpark Gate,-32.6066,149.584,1032515,Assisted,1461,59,3,1
2,NSW,Calare,109,7,Mullion Creek,Current,Mullion Creek Public School,Long Point Rd,,,MULLION CREEK,NSW,2800,2205,Public School,Long Point Rd,MULLION CREEK,,,2 entrances to the school grounds - one via Long Point Rd and another via a side street Entrance to polling place via disabled access entrance to library,-33.1391,149.121,1141401,Assisted,341,14,0,1
2,NSW,Calare,109,7,Mumbil,Appointment,Mumbil Public School,Apsley Cres,,,MUMBIL,NSW,2820,2207,Public School,Apsley Cres,MUMBIL,,,Apsley Crescent - Pedestrian Gate Burrendong Way - Carpark Entrance,-32.7219,149.051,1032210,Assisted,155,14,0,1
2,NSW,Calare,109,7,Nashdale,Current,Nashdale Public School,Nancarrow Lane,,,NASHDALE,NSW,2800,2209,Public School,Nancarrow Lane,NASHDALE,,,Entrance to school grounds via Nancarrow La,-33.2940709,149.0123866,1140302,None,381,16,0,1
2,NSW,Calare,109,7,Neville,Current,Neville Public School,Crouch St,,,NEVILLE,NSW,2799,280,Public School,Crouch St,NEVILLE,,,Entrance to school grounds via Crouch St Entrance to polling place via disabled access to classroom,-33.709,149.217,1141205,Assisted,107,18,0,1
2,NSW,Calare,109,7,O'Connell,Current,O'Connell Public School,15 Blacks Mill Lane,,,O'CONNELL,NSW,2795,1796,Public School,15 Blacks Mill Lane,O'CONNELL,,,Entrance to polling place via Blacks Mill La,-33.5245,149.72,1140404,None,324,18,0,1
2,NSW,Calare,109,7,Oakey Park,Current,Zig Zag Public School,23 Victoria Ave,,,LITHGOW,NSW,2790,282,Zig Zag Public School,23 Victoria Ave,LITHGOW,,,3 entrances to school grounds via Victoria Ave including the main entrance via the double gates Entrance to polling place via disabled access to classroom,-33.466,150.183,1142411,Assisted,363,21,0,1
2,NSW,Calare,109,7,Oberon,Current,Oberon High School,Ross St,,,OBERON,NSW,2787,1795,High School,Ross St,OBERON,,,Entrance to school grounds via Ross St Main entrance to polling place via doors to gymnasium,-33.7021,149.859,1142010,Assisted,2018,183,5,2
2,NSW,Calare,109,7,Orange,Current,Orange Public School,78 Kite St,,,ORANGE,NSW,2800,283,Public School,78 Kite St,ORANGE,,Sale St,Entrance to school grounds via double gates in Sale St - all other gates will be locked Entrance to polling place via main doors to hall,-33.2854901,149.0968798,1140901,Assisted,1521,161,4,2
2,NSW,Calare,109,7,Orange East,Current,St Barnabas Parish Hall,381 Summer St,,,ORANGE,NSW,2800,284,St Barnabas Parish Hall,381 Summer St,ORANGE,,Dora St,Entrance to polling place via Dora St,-33.2848161,149.1078578,1140806,Assisted,1347,87,3,1
2,NSW,Calare,109,7,Orange Hospital Bloomfield,Current,Community Health Service Meeting Room,1530 Forest Rd,,,ORANGE,NSW,2800,230,Community Health Service Meeting Room,1530 Forest Rd,ORANGE,,,Entrance to hospital via rear/east entrance Entrance to the polling place via doorway to Community Health meeting room,-33.3169716,149.0936057,1140909,Assisted,198,69,1,2
2,NSW,Calare,109,7,Orange North,Current,Kenna Hall,86-88 Hill St,,,ORANGE,NSW,2800,286,Kenna Hall,86-88 Hill St,ORANGE,,,Entrance to polling place via Hill St,-33.2798185,149.0946465,1140709,Assisted,1523,122,4,2
2,NSW,Calare,109,7,Orange North West,Current,Orange Anglican Grammar School,7 Murphy La,,,ORANGE,NSW,2800,65686,Anglican Grammar School,7 Murphy La,ORANGE,Hall,,Enter school grounds and enter roundabout. Follow signs to the media centre. Enter polling place from main school car park.,-33.2583532,149.0726671,1140610,Assisted,700,24,2,0
2,NSW,Calare,109,7,Orange South,Current,Anson Street Public School,92 Anson St,,,Orange,NSW,2800,287,Anson Street Public School,92 Anson St,ORANGE,,,Entrance to the school grounds via Anson St Entrance to polling place via main doors to hall,-33.293091,149.0970536,1140914,Assisted,1087,46,3,1
2,NSW,Calare,109,7,Orange West,Current,Orange High School,Woodward St,,,ORANGE,NSW,2800,288,High School,Woodward St,ORANGE,,,2 entrances to school grounds via Woodward St - includes pedestrian entrance and carpark entrance - all other gates will be locked Entrance to polling place via main doors to hall,-33.2809,149.086,1140706,None,2014,152,5,2
2,NSW,Calare,109,7,Parkes,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Calare,109,7,Parkes East,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Calare,109,7,Parkes Hospital,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Calare,109,7,Parkes North,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Calare,109,7,Parkes South,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Calare,109,7,Parkes West,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Calare,109,7,Peak Hill,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Calare,109,7,Peel,Current,Peel Rural Fire Service Shed,West St,,,PEEL,NSW,2795,289,Peel Rural Fire Service Shed,West St,PEEL,,,Entrance to polling place via West St,,,1141503,None,147,6,0,1
2,NSW,Calare,109,7,Perthville,Current,Perthville Public School,Rockley St,,,PERTHVILLE,NSW,2795,290,Public School,Rockley St,PERTHVILLE,,,2 entrances to school grounds - main entrance via Church St and entrance via Rockley St Entrance to polling place via disabled access to classroom,-33.4912774,149.5491994,1141605,Assisted,609,31,2,1
2,NSW,Calare,109,7,Portland,Current,Portland Central School,14 Vale St,,,PORTLAND,NSW,2847,291,Central School,14 Vale St,PORTLAND,,Villiers St,Entrance to school grounds via Villiers St Entrance to polling place via rear entrance to gymnasium,-33.3551735,149.9792727,1142103,Assisted,1110,40,3,1
2,NSW,Calare,109,7,Raglan,Current,Raglan Public School,Nelson St,,,Raglan,NSW,2795,294,Public School,Nelson St,RAGLAN,,,3 entrances to school grounds - 2 via Nelson St and 1 via Godfrey St Entrance to polling place via main doors to hall,-33.4283,149.648,1141606,Assisted,729,43,2,1
2,NSW,Calare,109,7,Rockley,Current,Rockley Public School,34 Hill St,,,ROCKLEY,NSW,2795,1803,Public School,34 Hill St,ROCKLEY,,,Entrance to polling place via Hill St,-33.69226,149.56285,1141302,None,195,12,0,1
2,NSW,Calare,109,7,Rylstone,Appointment,Rylstone Public School,25 Mudgee St,,,RYLSTONE,NSW,2849,297,Rylstone Public School,25 Mudgee St,RYLSTONE,,,Entrance to school grounds via Mudgee St,-32.795781,149.972821,1142504,Assisted,676,182,2,2
2,NSW,Calare,109,7,Sofala,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Calare,109,7,Spring Hill,Current,Spring Hill Public School,2 Seaton St,,,SPRING HILL,NSW,2800,299,Public School,2 Seaton St,SPRING HILL,,,Entrance to school grounds via Seaton St Entrance to polling place via disabled access to classroom,-33.3997,149.151,1140605,Assisted,242,4,0,1
2,NSW,Calare,109,7,Spring Terrace,Current,Spring Terrace Public School,Forest Rd,,,SPRING TERRACE,NSW,2798,300,Public School,Forest Rd,SPRING TERRACE,,,Entrance to school grounds via Forest Rd Entrance to polling place via disabled access to classroom,-33.3940137,149.0967575,1140305,Assisted,216,20,0,1
2,NSW,Calare,109,7,Stuart Town,Appointment,Stuart Town Public School,Burrendong way,,,STUART TOWN,NSW,2820,2223,Public School,Burrendong Way,STUART TOWN,,,Burrendong Way - Pedestrian Gate,-32.8023,149.069,1032212,Assisted,239,20,0,1
2,NSW,Calare,109,7,Sydney (Calare),Current,Sydney Town Hall,George St, ,,SYDNEY,NSW,2000,14036,Town Hall,George St,SYDNEY,,Sydney Town Hall Square,via Town Hall Square,-33.8730501,151.2064528,1400114,Assisted,29,0,0,0
2,NSW,Calare,109,7,Trundle,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Calare,109,7,Trunkey,Current,Trunkey Public School,Bathurst-Goulburn Rd,,,TRUNKEY,NSW,2795,1808,Public School,Bathurst-Goulburn Rd,TRUNKEY,,,Entrance to school grounds via Bathurst- Goulburn Rd Entrance to polling place via door to classroom,-33.8222481,149.3288065,1141305,None,116,5,0,1
2,NSW,Calare,109,7,Tullamore,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Calare,109,7,Tweed Mills,Current,Fatima Hall,1102 Great Western Hwy,,,LITHGOW,NSW,2790,306,Fatima Hall,1102 Great Western Hwy,LITHGOW,,,2 entrances to polling place - main entrance via carpark in Tweed Rd and pedestrian entrance via Great Western Hwy,-33.4848816,150.1348122,1142304,Assisted,883,83,2,1
2,NSW,Calare,109,7,Ulan,Appointment,Ulan Public School,Main St,,,ULAN,NSW,2850,307,Public School,Main St,ULAN,,,Main Street - Pedestrian Gate,-32.2822,149.743,1130208,Assisted,158,18,0,1
2,NSW,Calare,109,7,Vale Of Clwydd,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Calare,109,7,Wallerawang,Current,Wallerawang Public School,77 Barton Ave,,,WALLERAWANG,NSW,2845,309,Public School,77 Barton Ave,WALLERAWANG,,,Entrance to the school grounds via Barton Ave Entrance to polling place via main doors to hall,-33.4196,150.071,1142201,Assisted,1272,57,3,1
2,NSW,Calare,109,7,Wattle Flat,Current,Wattle Flat Public School,3807 Sofala Rd,,,WATTLE FLAT,NSW,2795,310,Public School,3807 Sofala Rd,WATTLE FLAT,,,2 entrances to school grounds - 1 via Sofala Rd and 1 via carpark at the rear of the school Entrance to polling place via main door to hall,-33.1422,149.692,1141510,None,198,48,0,1
2,NSW,Calare,109,7,Wellington,Appointment,Wellington Public School,cnr Percy & Maxwell Sts,,,WELLINGTON,NSW,2820,2235,Public School,cnr Percy & Maxwell Sts,WELLINGTON,,,Maxwell Street - Pedestrian Gate Maxwell Street - Driveway Entrance,-32.5576237,148.9420174,1032304,Assisted,1704,126,4,2
2,NSW,Calare,109,7,Wellington East,Appointment,Wellington Scout Hall,Pierce St,,,WELLINGTON,NSW,2820,2236,Scout Hall,Pierce St,WELLINGTON,,,Pierce St - Pathway/Building Entrance,-32.5551,148.952,1032305,Assisted,1550,67,4,1
2,NSW,Calare,109,7,Windeyer,Appointment,Windeyer Progress Hall,Windeyer Rd,,,WINDEYER,NSW,2850,311,Windeyer Progress Hall,Windeyer Rd,WINDEYER,,,Entrance to the polling place via Windeyer Rd,-32.7604396,149.5373105,1041001,Assisted,140,14,0,1
2,NSW,Calare,109,7,Wirrinya,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
2,NSW,Calare,109,7,Yeoval,Current,Yeoval Central School,Obley St,,,YEOVAL,NSW,2868,2240,Central School,Obley St,YEOVAL,,,Entrance to school grounds via King St Entrance to polling place via main doors to hall,-32.7549609,148.6500868,1140102,Assisted,312,99,0,1
2,NSW,Calare,109,7,Yetholme,Current,Yetholme Community Hall,32 Porters Lane,,,YETHOLME,NSW,2795,261,Community Hall,32 Porters Lane,YETHOLME,,,Entrance to polling place via Porters La,-33.4478,149.817,1141506,Assisted,171,8,0,1
2,NSW,Chifley,111,8,Arndell Park North,Current,Evans High School,166 Walters Rd,,,BLACKTOWN,NSW,2148,413,Evans High School,166 Walters Rd,BLACKTOWN,,,1. Walters Road Gate.,-33.78707,150.89061,1272513,Assisted,3964,425,8,4
2,NSW,Chifley,111,8,Bidwill,Current,Bidwill Public School,Bunya Rd,,,BIDWILL,NSW,2770,385,Public School,Bunya Rd,BIDWILL,,Bunya Rd,1. Bunya Rd,-33.7339,150.826,1270503,Assisted,1759,163,4,2
2,NSW,Chifley,111,8,Blackett,Current,Blackett Public School,Boldrewood Rd,,,BLACKETT,NSW,2770,386,Public School,Boldrewood Rd,BLACKETT,,,1. Boldrewood Rd,-33.7395,150.816,1270506,Assisted,1649,98,4,1
2,NSW,Chifley,111,8,Blacktown South (Chifley),Current,Blacktown South Public School,183 Flushcombe Rd,,,BLACKTOWN,NSW,2148,388,Blacktown South Public School,183 Flushcombe Rd,BLACKTOWN,,,Flushcombe Rd,-33.78035,150.9058,1270103,Assisted,454,0,0,1
2,NSW,Chifley,111,8,Blacktown West,Current,Blacktown West Public School,Lancaster St,,,BLACKTOWN,NSW,2148,12049,Blacktown West Public School,Lancaster St,BLACKTOWN,,,Lancaster Rd,-33.7705,150.893,1271504,Assisted,3226,276,7,3
2,NSW,Chifley,111,8,Dean Park,Current,William Dean Public School,Yarramundi Dr,,,DEAN PARK,NSW,2761,1027,William Dean Public School,Yarramundi Dr,DEAN PARK,,,2 gates off Yarramundi Drive,-33.7339,150.858,1271008,Assisted,1874,153,4,2
2,NSW,Chifley,111,8,Dharruk,Current,Dawson Public School,Stuart Rd,,,DHARRUK,NSW,2770,392,Dawson Public School,Stuart Rd,DHARRUK,,,1. Stuart Rd,-33.7475,150.817,1270607,Assisted,1563,131,4,2
2,NSW,Chifley,111,8,Doonside,Current,Doonside Public School,Kildare Rd,,,DOONSIDE,NSW,2767,393,Public School,Kildare Rd,DOONSIDE,,Kildare Rd,1. Kildare RD,-33.765,150.872,1272301,Assisted,2523,170,6,2
2,NSW,Chifley,111,8,Doonside North,Current,Doonside Technology High School,Power St,,,DOONSIDE,NSW,2767,1028,Technology High School,Power St,DOONSIDE,,,1. Power St,-33.7563,150.875,1271411,Full,4066,287,9,3
2,NSW,Chifley,111,8,Glendenning,Current,Glendenning Public School,Armitage Dr,,,GLENDENNING,NSW,2761,31463,Public School,Armitage Dr,GLENDENNING,,,1. Armitage Dr,-33.7425,150.852,1272701,Assisted,2432,130,5,2
2,NSW,Chifley,111,8,Hassall Grove,Current,Hassall Grove Public School,Buckwell Dr,,,HASSALL GROVE,NSW,2761,31030,Public School,Buckwell Dr,HASSALL GROVE,,,1. Buckwell Dr,-33.7361,150.84,1273010,Assisted,3473,179,7,2
2,NSW,Chifley,111,8,Hebersham,Current,Hebersham Public School,Andover Cres,,,HEBERSHAM,NSW,2770,397,Public School,Andover Cres,HEBERSHAM,,,1. Andover Cres,-33.7477,150.825,1270604,Assisted,2175,138,5,2
2,NSW,Chifley,111,8,Lethbridge Park,Current,Lethbridge Park Public School,Copeland Rd,,,LETHBRIDGE PARK,NSW,2770,399,Public School,Copeland Rd,LETHBRIDGE PARK,,,1. Bouganville Rd,-33.7381603,150.8008757,1270403,Assisted,1558,187,4,2
2,NSW,Chifley,111,8,Marayong,Current,Marayong Public School,Davis Rd,,,MARAYONG,NSW,2148,1036,Public School,Davis Rd,MARAYONG,,,3 gates off Davis Rd 1 side gate off Richmond Rd.,-33.7565,150.895,1271310,Assisted,2208,214,5,2
2,NSW,Chifley,111,8,Marayong Heights,Current,Marayong Heights Public School,Guerie St,,,MARAYONG,NSW,2148,1037,Marayong Heights Public School,Guerie St,MARAYONG,,,"1 main gate off Gueire St, 1 gate off Shields st",-33.7429,150.896,1271307,Assisted,1170,101,3,1
2,NSW,Chifley,111,8,Marayong South,Current,Marayong South Public School,McClean St,,,BLACKTOWN,NSW,2148,1038,Marayong South Public School,McClean St,BLACKTOWN,,,1.McClean St 2.Tuggerah Place,-33.7606,150.885,1271416,Assisted,1193,78,3,1
2,NSW,Chifley,111,8,Marayong West,Current,St Andrew's Primary,36 Breakfast Rd,,,MARAYONG,NSW,2148,1030,St Andrew's Primary,36 Breakfast Rd,MARAYONG,,,,-33.7476227,150.8914958,1271302,Assisted,2059,154,5,2
2,NSW,Chifley,111,8,Marsden Park,Current,Marsden Park Public School,361-363 Garfield Rd W,,,MARSDEN PARK,NSW,2765,1039,Public School,361-363 Garfield Rd W,MARSDEN PARK,,,2 Gates off Garfield Road West,-33.696,150.834,1270109,Assisted,1113,174,3,2
2,NSW,Chifley,111,8,Mount Druitt,Current,Kevin Betts Stadium,Ralph Pl,,,MOUNT DRUITT,NSW,2770,402,Kevin Betts Stadium,Ralph Pl,MOUNT DRUITT,,,,-33.7672611,150.825511,1270710,Full,1387,175,3,2
2,NSW,Chifley,111,8,Mount Druitt North,Current,Mount Druitt Public School,Belmore Ave,,,MOUNT DRUITT,NSW,2770,403,Public School,Belmore Ave,MOUNT DRUITT,,Northern Gate Only,1. Belmore Ave (Northern gate),-33.7639,150.812,1270710,Assisted,2606,217,6,2
2,NSW,Chifley,111,8,Mount Druitt South,Current,Colyton Public School,Nelson St,,,MOUNT DRUITT,NSW,2770,404,Colyton Public School,Nelson St,MOUNT DRUITT,,,1. Nelson St,-33.7749,150.814,1270808,Assisted,2719,145,6,2
2,NSW,Chifley,111,8,Plumpton,Current,Plumpton Public School,Bottles Rd,,,PLUMPTON,NSW,2761,406,Public School,Bottles Rd,PLUMPTON,,,1. Bottles Rd,-33.7491,150.838,1273002,Assisted,4582,255,10,3
2,NSW,Chifley,111,8,Quakers Hill,Current,Quakers Hill Public School,Medlow Dr,,,QUAKERS HILL,NSW,2763,1046,Public School,Medlow Dr,QUAKERS HILL,,,2 gates off Medlow Drive ad 1 gate off Quakers Rd.,-33.7377,150.885,1271309,Full,2328,184,5,2
